Visibility,DATE,Date hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,HourlyPresentWeatherType,Weather Forecast,HourlyVisibility
Moderate,2/17/2015 10:30:00 AM,2/17/2015 10:00:00 AM,10,19,T,7,,,,,HZ:7 |FU |HZ,Fog,4
Poor,2/17/2015 10:44:00 AM,2/17/2015 10:00:00 AM,10,19,T,6,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/17/2015 10:51:00 AM,2/17/2015 10:00:00 AM,10,19,T,7,,,,,-SN:03 |SN |,Light Snow,2
Moderate,2/17/2015 11:06:00 AM,2/17/2015 11:00:00 AM,11,20,T,5,,,,,HZ:7 |FU |HZ,Fog,4
Good,2/17/2015 11:51:00 AM,2/17/2015 11:00:00 AM,12,22,T,5,,,,,,Clear,8
Good,2/17/2015 12:51:00 PM,2/17/2015 12:00:00 PM,11,25,0.00,5,,,,,,Clear,10
Good,2/17/2015 1:51:00 PM,2/17/2015 1:00:00 PM,10,24,0.00,3,,,,,,Clear,10
Good,2/17/2015 2:51:00 PM,2/17/2015 2:00:00 PM,11,27,0.00,3,,,,,,Clear,10
Good,2/17/2015 3:51:00 PM,2/17/2015 3:00:00 PM,10,27,0.00,0,,,,,,Clear,10
Good,2/17/2015 4:51:00 PM,2/17/2015 4:00:00 PM,9,27,0.00,5,,,,,,Clear,10
Good,2/17/2015 5:51:00 PM,2/17/2015 5:00:00 PM,9,26,0.00,3,,,,,,Clear,10
Good,2/17/2015 6:51:00 PM,2/17/2015 6:00:00 PM,9,26,0.00,6,,,,,,Clear,10
Good,2/17/2015 7:51:00 PM,2/17/2015 7:00:00 PM,9,25,0.00,0,,,,,,Clear,10
Good,2/17/2015 8:51:00 PM,2/17/2015 8:00:00 PM,8,26,0.00,3,,,,,,Clear,10
Good,2/17/2015 9:51:00 PM,2/17/2015 9:00:00 PM,9,25,0.00,5,,,,,,Clear,10
Good,2/17/2015 10:51:00 PM,2/17/2015 10:00:00 PM,9,24,0.00,0,,,,,,Clear,10
Good,2/17/2015 11:51:00 PM,2/17/2015 11:00:00 PM,8,24,0.00,5,,,,,,Clear,10
Good,2/17/2015 11:59:00 PM,2/17/2015 11:00:00 PM,,,,,,21,4.7,0.14,,Clear,
Good,2/18/2015 12:51:00 AM,2/18/2015 12:00:00 AM,9,23,0.00,0,,,,,,Clear,10
Good,2/18/2015 1:51:00 AM,2/18/2015 1:00:00 AM,8,21,0.00,0,,,,,,Clear,10
Good,2/18/2015 2:51:00 AM,2/18/2015 2:00:00 AM,9,21,0.00,5,,,,,,Clear,10
Good,2/18/2015 3:51:00 AM,2/18/2015 3:00:00 AM,10,22,0.00,3,,,,,,Clear,10
Good,2/18/2015 4:51:00 AM,2/18/2015 4:00:00 AM,10,19,0.00,0,,,,,,Clear,10
Good,2/18/2015 5:51:00 AM,2/18/2015 5:00:00 AM,10,19,0.00,0,,,,,,Clear,7
Good,2/18/2015 6:51:00 AM,2/18/2015 6:00:00 AM,10,20,0.00,5,,,,,,Clear,10
Good,2/18/2015 7:51:00 AM,2/18/2015 7:00:00 AM,8,21,0.00,5,,,,,,Clear,10
Good,2/18/2015 8:51:00 AM,2/18/2015 8:00:00 AM,11,22,0.00,3,,,,,,Clear,9
Good,2/18/2015 9:51:00 AM,2/18/2015 9:00:00 AM,11,24,0.00,5,,,,,,Clear,9
Good,2/18/2015 10:51:00 AM,2/18/2015 10:00:00 AM,10,27,0.00,5,,,,,,Clear,9
Good,2/18/2015 11:51:00 AM,2/18/2015 11:00:00 AM,11,30,0.00,3,,,,,,Clear,8
Good,2/18/2015 12:51:00 PM,2/18/2015 12:00:00 PM,11,29,0.00,8,,,,,,Clear,10
Good,2/18/2015 1:51:00 PM,2/18/2015 1:00:00 PM,10,29,0.00,0,,,,,,Clear,9
Good,2/18/2015 2:51:00 PM,2/18/2015 2:00:00 PM,11,31,0.00,5,,,,,,Clear,10
Good,2/18/2015 3:51:00 PM,2/18/2015 3:00:00 PM,12,30,0.00,,,,,,,Clear,10
Good,2/18/2015 4:51:00 PM,2/18/2015 4:00:00 PM,13,29,0.00,8,,,,,,Clear,10
Good,2/18/2015 5:51:00 PM,2/18/2015 5:00:00 PM,15,28,0.00,,,,,,,Clear,10
Good,2/18/2015 6:51:00 PM,2/18/2015 6:00:00 PM,16,29,0.00,6,,,,,,Clear,10
Moderate,2/18/2015 7:30:00 PM,2/18/2015 7:00:00 PM,19,29,T,5,,,,,-SN:03 |SN |,Light Snow,3
Poor,2/18/2015 7:36:00 PM,2/18/2015 7:00:00 PM,20,29,T,0,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/18/2015 7:51:00 PM,2/18/2015 7:00:00 PM,21,29,T,0,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,2/18/2015 7:59:00 PM,2/18/2015 7:00:00 PM,21,28,T,3,,,,,-SN:03 |SN |,Light Snow,2
Poor,2/18/2015 8:06:00 PM,2/18/2015 8:00:00 PM,21,28,T,8,,,,,-SN:03 |SN |,Light Snow,1.25
Moderate,2/18/2015 8:19:00 PM,2/18/2015 8:00:00 PM,20,28,T,6,,,,,-SN:03 |SN |,Light Snow,3
Good,2/18/2015 8:27:00 PM,2/18/2015 8:00:00 PM,19,29,T,5,,,,,,Clear,9
Good,2/18/2015 8:43:00 PM,2/18/2015 8:00:00 PM,18,29,T,8,,,,,,Clear,10
Good,2/18/2015 8:51:00 PM,2/18/2015 8:00:00 PM,18,29,T,9,,,,,,Clear,10
Good,2/18/2015 9:51:00 PM,2/18/2015 9:00:00 PM,16,29,0.00,6,,,,,,Clear,10
Good,2/18/2015 10:51:00 PM,2/18/2015 10:00:00 PM,12,28,0.00,7,,,,,,Clear,10
Good,2/18/2015 11:51:00 PM,2/18/2015 11:00:00 PM,10,27,0.00,11,,,,,,Clear,10
Good,2/18/2015 11:59:00 PM,2/18/2015 11:00:00 PM,,,,,,26,4.2,,,Clear,
Good,2/19/2015 12:51:00 AM,2/19/2015 12:00:00 AM,11,25,0.00,10,,,,,,Clear,10
Good,2/19/2015 1:51:00 AM,2/19/2015 1:00:00 AM,7,22,0.00,11,,,,,,Clear,10
Good,2/19/2015 2:51:00 AM,2/19/2015 2:00:00 AM,4,20,0.00,14,,,,,,Clear,10
Good,2/19/2015 3:51:00 AM,2/19/2015 3:00:00 AM,2,19,0.00,9,,,,,,Clear,10
Good,2/19/2015 4:51:00 AM,2/19/2015 4:00:00 AM,2,18,0.00,10,,,,,,Clear,10
Good,2/19/2015 5:51:00 AM,2/19/2015 5:00:00 AM,0,17,0.00,11,,,,,,Clear,10
Good,2/19/2015 6:51:00 AM,2/19/2015 6:00:00 AM,-2,15,0.00,15,,,,,,Clear,10
Good,2/19/2015 7:51:00 AM,2/19/2015 7:00:00 AM,-1,16,0.00,13,,,,,,Clear,10
Good,2/19/2015 8:51:00 AM,2/19/2015 8:00:00 AM,0,17,0.00,10,,,,,,Clear,10
Good,2/19/2015 9:51:00 AM,2/19/2015 9:00:00 AM,3,18,0.00,9,,,,,,Clear,10
Good,2/19/2015 10:51:00 AM,2/19/2015 10:00:00 AM,0,20,0.00,13,,,,,,Clear,10
Good,2/19/2015 11:51:00 AM,2/19/2015 11:00:00 AM,-2,21,0.00,6,,,,,,Clear,10
Good,2/19/2015 12:51:00 PM,2/19/2015 12:00:00 PM,-5,20,0.00,15,,,,,,Clear,10
Good,2/19/2015 1:51:00 PM,2/19/2015 1:00:00 PM,-6,22,0.00,,,,,,,Clear,10
Good,2/19/2015 2:51:00 PM,2/19/2015 2:00:00 PM,-10,21,0.00,14,,,,,,Clear,10
Good,2/19/2015 3:51:00 PM,2/19/2015 3:00:00 PM,-9,21,0.00,7,,,,,,Clear,10
Good,2/19/2015 4:51:00 PM,2/19/2015 4:00:00 PM,-9,18,0.00,16,,,,,,Clear,10
Good,2/19/2015 5:51:00 PM,2/19/2015 5:00:00 PM,-6,16,0.00,,,,,,,Clear,10
Good,2/19/2015 6:51:00 PM,2/19/2015 6:00:00 PM,-3,15,0.00,14,,,,,,Clear,10
Good,2/19/2015 7:51:00 PM,2/19/2015 7:00:00 PM,-6,14,0.00,8,,,,,,Clear,10
Good,2/19/2015 8:51:00 PM,2/19/2015 8:00:00 PM,-9,13,0.00,13,,,,,,Clear,10
Good,2/19/2015 9:51:00 PM,2/19/2015 9:00:00 PM,-11,11,0.00,14,,,,,,Clear,10
Good,2/19/2015 10:51:00 PM,2/19/2015 10:00:00 PM,-8,10,0.00,10,,,,,,Clear,10
Good,2/19/2015 11:51:00 PM,2/19/2015 11:00:00 PM,-13,8,0.00,8,,,,,,Clear,10
Good,2/19/2015 11:59:00 PM,2/19/2015 11:00:00 PM,,,,,,18,11.4,0,,Clear,
Good,2/20/2015 12:51:00 AM,2/20/2015 12:00:00 AM,-15,6,0.00,13,,,,,,Clear,10
Good,2/20/2015 1:51:00 AM,2/20/2015 1:00:00 AM,-16,5,0.00,10,,,,,,Clear,10
Good,2/20/2015 2:51:00 AM,2/20/2015 2:00:00 AM,-15,4,0.00,14,,,,,,Clear,10
Good,2/20/2015 3:51:00 AM,2/20/2015 3:00:00 AM,-15,3,0.00,14,,,,,,Clear,10
Good,2/20/2015 4:51:00 AM,2/20/2015 4:00:00 AM,-16,3,0.00,11,,,,,,Clear,10
Good,2/20/2015 5:51:00 AM,2/20/2015 5:00:00 AM,-16,2,0.00,8,,,,,,Clear,10
Good,2/20/2015 6:51:00 AM,2/20/2015 6:00:00 AM,-16,2,0.00,7,,,,,,Clear,10
Good,2/20/2015 7:51:00 AM,2/20/2015 7:00:00 AM,-16,2,0.00,13,,,,,,Clear,10
Good,2/20/2015 8:51:00 AM,2/20/2015 8:00:00 AM,-15,4,0.00,14,,,,,,Clear,10
Good,2/20/2015 9:51:00 AM,2/20/2015 9:00:00 AM,-13,6,0.00,14,,,,,,Clear,10
Good,2/20/2015 10:51:00 AM,2/20/2015 10:00:00 AM,-11,9,0.00,16,,,,,,Clear,10
Good,2/20/2015 11:51:00 AM,2/20/2015 11:00:00 AM,-10,13,0.00,14,,,,,,Clear,10
Good,2/20/2015 12:51:00 PM,2/20/2015 12:00:00 PM,-8,16,0.00,13,,,,,,Clear,10
Good,2/20/2015 1:51:00 PM,2/20/2015 1:00:00 PM,-7,17,0.00,11,,,,,,Clear,10
Good,2/20/2015 2:51:00 PM,2/20/2015 2:00:00 PM,-6,19,0.00,14,,,,,,Clear,10
Good,2/20/2015 3:51:00 PM,2/20/2015 3:00:00 PM,-6,19,0.00,5,,,,,,Clear,10
Good,2/20/2015 4:51:00 PM,2/20/2015 4:00:00 PM,-6,19,0.00,7,,,,,,Clear,10
Good,2/20/2015 5:51:00 PM,2/20/2015 5:00:00 PM,-7,18,0.00,8,,,,,,Clear,10
Good,2/20/2015 6:51:00 PM,2/20/2015 6:00:00 PM,-5,17,0.00,9,,,,,,Clear,10
Good,2/20/2015 7:51:00 PM,2/20/2015 7:00:00 PM,-6,16,0.00,6,,,,,,Clear,10
Good,2/20/2015 8:51:00 PM,2/20/2015 8:00:00 PM,-5,15,0.00,6,,,,,,Clear,10
Good,2/20/2015 9:51:00 PM,2/20/2015 9:00:00 PM,-5,15,0.00,9,,,,,,Clear,10
Good,2/20/2015 10:51:00 PM,2/20/2015 10:00:00 PM,-6,15,0.00,3,,,,,,Clear,10
Good,2/20/2015 11:51:00 PM,2/20/2015 11:00:00 PM,-7,14,0.00,8,,,,,,Clear,10
Good,2/20/2015 11:59:00 PM,2/20/2015 11:00:00 PM,,,,,,11,10.3,0,,Clear,
Good,2/21/2015 12:51:00 AM,2/21/2015 12:00:00 AM,-7,14,0.00,9,,,,,,Clear,10
Good,2/21/2015 1:51:00 AM,2/21/2015 1:00:00 AM,-7,14,0.00,5,,,,,,Clear,10
Good,2/21/2015 2:51:00 AM,2/21/2015 2:00:00 AM,-8,15,0.00,,,,,,,Clear,10
Good,2/21/2015 3:51:00 AM,2/21/2015 3:00:00 AM,-7,15,0.00,3,,,,,,Clear,10
Good,2/21/2015 4:51:00 AM,2/21/2015 4:00:00 AM,-7,17,0.00,0,,,,,,Clear,10
Good,2/21/2015 5:51:00 AM,2/21/2015 5:00:00 AM,-3,17,0.00,6,,,,,,Clear,10
Good,2/21/2015 6:51:00 AM,2/21/2015 6:00:00 AM,-3,17,0.00,5,,,,,,Clear,10
Good,2/21/2015 7:51:00 AM,2/21/2015 7:00:00 AM,-3,19,0.00,0,,,,,,Clear,10
Good,2/21/2015 8:51:00 AM,2/21/2015 8:00:00 AM,-4,21,0.00,9,,,,,,Clear,10
Good,2/21/2015 9:51:00 AM,2/21/2015 9:00:00 AM,3,23,0.00,8,,,,,,Clear,10
Good,2/21/2015 10:51:00 AM,2/21/2015 10:00:00 AM,7,24,0.00,6,,,,,,Clear,10
Good,2/21/2015 11:51:00 AM,2/21/2015 11:00:00 AM,8,26,0.00,6,,,,,,Clear,10
Good,2/21/2015 12:51:00 PM,2/21/2015 12:00:00 PM,11,28,0.00,3,,,,,,Clear,10
Moderate,2/21/2015 1:07:00 PM,2/21/2015 1:00:00 PM,13,28,,8,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,2/21/2015 1:37:00 PM,2/21/2015 1:00:00 PM,13,28,T,8,,,,,-SN:03 |SN |,Light Snow,2.5
Fog,2/21/2015 1:51:00 PM,2/21/2015 1:00:00 PM,18,27,0.01,3,,,,,SN:03 |SN s |,Moderate Snow,0.5
Fog,2/21/2015 2:02:00 PM,2/21/2015 2:00:00 PM,20,26,T,6,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 2:19:00 PM,2/21/2015 2:00:00 PM,20,26,0.02,7,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 2:32:00 PM,2/21/2015 2:00:00 PM,21,26,0.03,5,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 2:51:00 PM,2/21/2015 2:00:00 PM,21,26,0.06,8,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 3:04:00 PM,2/21/2015 3:00:00 PM,21,27,,,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 3:30:00 PM,2/21/2015 3:00:00 PM,22,27,,,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 3:51:00 PM,2/21/2015 3:00:00 PM,22,27,0.04,3,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,2/21/2015 4:28:00 PM,2/21/2015 4:00:00 PM,22,28,0.01,3,,,,,-SN:03 |SN |,Light Snow,1
Fog,2/21/2015 4:33:00 PM,2/21/2015 4:00:00 PM,22,28,0.01,5,,,,,SN:03 |SN s |,Moderate Snow,0.5
Fog,2/21/2015 4:41:00 PM,2/21/2015 4:00:00 PM,23,28,0.01,5,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,2/21/2015 4:51:00 PM,2/21/2015 4:00:00 PM,23,28,0.02,3,,,,,SN:03 |SN s |,Moderate Snow,0.5
Fog,2/21/2015 5:51:00 PM,2/21/2015 5:00:00 PM,24,29,0.03,3,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,2/21/2015 6:51:00 PM,2/21/2015 6:00:00 PM,24,29,0.05,5,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,2/21/2015 7:20:00 PM,2/21/2015 7:00:00 PM,25,29,0.04,3,,,,,SN:03 FZ:8 FG:2 |FG SN |,Moderate Snow,0.5
Fog,2/21/2015 7:51:00 PM,2/21/2015 7:00:00 PM,26,30,0.10,5,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Fog,2/21/2015 8:02:00 PM,2/21/2015 8:00:00 PM,26,30,0.01,6,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Fog,2/21/2015 8:33:00 PM,2/21/2015 8:00:00 PM,26,30,,,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Fog,2/21/2015 8:51:00 PM,2/21/2015 8:00:00 PM,26,30,0.09,5,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Poor,2/21/2015 9:03:00 PM,2/21/2015 9:00:00 PM,26,30,0.02,5,,,,,-SN:03 BR:1 |SN |,Light Snow,1.5
Poor,2/21/2015 9:08:00 PM,2/21/2015 9:00:00 PM,26,30,0.03,8,,,,,-SN:03 BR:1 |SN |,Light Snow,2
Moderate,2/21/2015 9:25:00 PM,2/21/2015 9:00:00 PM,26,31,0.04,5,,,,,-FZ:8 RA:02 |FZRA |,Heavy Rain,3
Moderate,2/21/2015 9:51:00 PM,2/21/2015 9:00:00 PM,27,31,0.07,6,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/21/2015 10:35:00 PM,2/21/2015 10:00:00 PM,27,31,0.05,3,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/21/2015 10:51:00 PM,2/21/2015 10:00:00 PM,28,32,0.07,6,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/21/2015 11:51:00 PM,2/21/2015 11:00:00 PM,29,32,0.07,3,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Good,2/21/2015 11:59:00 PM,2/21/2015 11:00:00 PM,,,,,,23,4.4,0.61,,Clear,
Moderate,2/22/2015 12:17:00 AM,2/22/2015 12:00:00 AM,28,33,0.01,6,,,,,HZ:7 |FU |HZ,Fog,5
Moderate,2/22/2015 12:51:00 AM,2/22/2015 12:00:00 AM,29,33,0.02,3,,,,,BR:1 ||,Clear,5
Moderate,2/22/2015 1:51:00 AM,2/22/2015 1:00:00 AM,30,33,0.02,0,,,,,UP:09 BR:1 ||,Fog,3
Moderate,2/22/2015 2:07:00 AM,2/22/2015 2:00:00 AM,29,33,0.01,3,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,3
Moderate,2/22/2015 2:19:00 AM,2/22/2015 2:00:00 AM,29,33,0.01,3,,,,,BR:1 ||,Clear,4
Moderate,2/22/2015 2:51:00 AM,2/22/2015 2:00:00 AM,29,33,T,5,,,,,BR:1 ||,Clear,4
Moderate,2/22/2015 3:51:00 AM,2/22/2015 3:00:00 AM,29,32,T,3,,,,,BR:1 ||,Clear,3
Moderate,2/22/2015 3:58:00 AM,2/22/2015 3:00:00 AM,28,32,T,5,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/22/2015 4:05:00 AM,2/22/2015 4:00:00 AM,28,32,0.01,0,,,,,UP:09 BR:1 ||,Fog,4
Moderate,2/22/2015 4:24:00 AM,2/22/2015 4:00:00 AM,29,32,0.01,0,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/22/2015 4:31:00 AM,2/22/2015 4:00:00 AM,28,32,0.02,0,,,,,-FZ:8 RA:02 BR:1 |FZRA |,Heavy Rain,4
Moderate,2/22/2015 4:43:00 AM,2/22/2015 4:00:00 AM,29,32,0.02,0,,,,,-SN:03 BR:1 |SN |,Light Snow,3
Moderate,2/22/2015 4:51:00 AM,2/22/2015 4:00:00 AM,29,32,0.03,0,,,,,UP:09 BR:1 ||,Fog,3
Moderate,2/22/2015 5:00:00 AM,2/22/2015 5:00:00 AM,29,32,0.01,0,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Poor,2/22/2015 5:28:00 AM,2/22/2015 5:00:00 AM,29,32,0.02,3,,,,,-SN:03 BR:1 |SN |,Light Snow,1.5
Moderate,2/22/2015 5:44:00 AM,2/22/2015 5:00:00 AM,29,32,0.02,0,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Moderate,2/22/2015 5:51:00 AM,2/22/2015 5:00:00 AM,29,33,0.02,3,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Poor,2/22/2015 6:02:00 AM,2/22/2015 6:00:00 AM,29,32,0.01,0,,,,,-SN:03 BR:1 |SN |,Light Snow,1.75
Moderate,2/22/2015 6:18:00 AM,2/22/2015 6:00:00 AM,29,32,0.01,3,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Moderate,2/22/2015 6:25:00 AM,2/22/2015 6:00:00 AM,29,32,0.01,0,,,,,-SN:03 BR:1 |SN |,Light Snow,3
Moderate,2/22/2015 6:51:00 AM,2/22/2015 6:00:00 AM,29,32,0.01,0,,,,,-SN:03 BR:1 |SN |,Light Snow,3
Moderate,2/22/2015 7:51:00 AM,2/22/2015 7:00:00 AM,28,32,0.00,5,,,,,BR:1 ||,Clear,4
Moderate,2/22/2015 8:05:00 AM,2/22/2015 8:00:00 AM,28,32,,3,,,,,BR:1 ||,Clear,3
Moderate,2/22/2015 8:46:00 AM,2/22/2015 8:00:00 AM,28,34,,0,,,,,BR:1 ||,Clear,2.5
Moderate,2/22/2015 8:51:00 AM,2/22/2015 8:00:00 AM,30,33,0.00,0,,,,,BR:1 ||,Clear,2.5
Poor,2/22/2015 9:02:00 AM,2/22/2015 9:00:00 AM,30,33,,0,,,,,BR:1 ||,Clear,1.75
Poor,2/22/2015 9:12:00 AM,2/22/2015 9:00:00 AM,29,33,,0,,,,,BR:1 ||,Clear,2
Poor,2/22/2015 9:19:00 AM,2/22/2015 9:00:00 AM,29,33,,0,,,,,BR:1 ||,Clear,1.75
Moderate,2/22/2015 9:25:00 AM,2/22/2015 9:00:00 AM,29,33,,0,,,,,BR:1 ||,Clear,3
Moderate,2/22/2015 9:51:00 AM,2/22/2015 9:00:00 AM,29,33,0.00,0,,,,,BR:1 ||,Clear,3
Moderate,2/22/2015 10:51:00 AM,2/22/2015 10:00:00 AM,28,33,0.00,5,,,,,HZ:7 |FU |HZ,Fog,5
Good,2/22/2015 11:51:00 AM,2/22/2015 11:00:00 AM,29,36,0.00,3,,,,,HZ:7 |FU |HZ,Fog,6
Good,2/22/2015 12:51:00 PM,2/22/2015 12:00:00 PM,30,38,0.00,0,,,,,,Clear,7
Good,2/22/2015 1:51:00 PM,2/22/2015 1:00:00 PM,29,41,0.00,0,,,,,,Clear,8
Good,2/22/2015 2:51:00 PM,2/22/2015 2:00:00 PM,28,43,0.00,0,,,,,,Clear,9
Good,2/22/2015 3:51:00 PM,2/22/2015 3:00:00 PM,26,43,0.00,0,,,,,,Clear,10
Good,2/22/2015 4:51:00 PM,2/22/2015 4:00:00 PM,28,41,0.00,5,,,,,,Clear,8
Good,2/22/2015 5:51:00 PM,2/22/2015 5:00:00 PM,30,40,0.00,3,,,,,,Clear,7
Good,2/22/2015 6:51:00 PM,2/22/2015 6:00:00 PM,29,40,0.00,5,,,,,,Clear,9
Good,2/22/2015 7:51:00 PM,2/22/2015 7:00:00 PM,28,40,0.00,6,,,,,,Clear,10
Good,2/22/2015 8:51:00 PM,2/22/2015 8:00:00 PM,27,40,0.00,5,,,,,,Clear,10
Good,2/22/2015 9:51:00 PM,2/22/2015 9:00:00 PM,26,39,0.00,8,,,,,,Clear,10
Good,2/22/2015 10:51:00 PM,2/22/2015 10:00:00 PM,25,39,0.00,8,,,,,,Clear,10
Good,2/22/2015 11:51:00 PM,2/22/2015 11:00:00 PM,26,38,0.00,3,,,,,,Clear,10
Good,2/22/2015 11:59:00 PM,2/22/2015 11:00:00 PM,,,,,,38,2.9,0.1,,Clear,
Good,2/23/2015 12:51:00 AM,2/23/2015 12:00:00 AM,25,38,0.00,,,,,,,Clear,10
Good,2/23/2015 1:51:00 AM,2/23/2015 1:00:00 AM,21,35,0.00,,,,,,,Clear,10
Good,2/23/2015 2:51:00 AM,2/23/2015 2:00:00 AM,17,34,0.00,8,,,,,,Clear,10
Good,2/23/2015 3:51:00 AM,2/23/2015 3:00:00 AM,17,33,0.00,6,,,,,,Clear,10
Good,2/23/2015 4:51:00 AM,2/23/2015 4:00:00 AM,15,33,0.00,11,,,,,,Clear,10
Good,2/23/2015 5:51:00 AM,2/23/2015 5:00:00 AM,16,31,0.00,11,,,,,,Clear,10
Good,2/23/2015 6:51:00 AM,2/23/2015 6:00:00 AM,12,28,0.00,7,,,,,,Clear,10
Good,2/23/2015 7:51:00 AM,2/23/2015 7:00:00 AM,4,24,0.00,16,,,,,,Clear,10
Good,2/23/2015 8:51:00 AM,2/23/2015 8:00:00 AM,-1,21,0.00,10,,,,,,Clear,10
Good,2/23/2015 9:51:00 AM,2/23/2015 9:00:00 AM,-2,21,0.00,11,,,,,,Clear,10
Good,2/23/2015 10:51:00 AM,2/23/2015 10:00:00 AM,-4,20,0.00,14,,,,,,Clear,10
Good,2/23/2015 11:51:00 AM,2/23/2015 11:00:00 AM,-2,22,0.00,16,,,,,,Clear,10
Good,2/23/2015 12:51:00 PM,2/23/2015 12:00:00 PM,-1,22,0.00,10,,,,,,Clear,10
Good,2/23/2015 1:51:00 PM,2/23/2015 1:00:00 PM,-4,24,0.00,17,,,,,,Clear,10
Good,2/23/2015 2:51:00 PM,2/23/2015 2:00:00 PM,-6,23,0.00,9,,,,,,Clear,10
Good,2/23/2015 3:51:00 PM,2/23/2015 3:00:00 PM,-9,21,0.00,11,,,,,,Clear,10
Good,2/23/2015 4:51:00 PM,2/23/2015 4:00:00 PM,-8,19,0.00,11,,,,,,Clear,10
Good,2/23/2015 5:51:00 PM,2/23/2015 5:00:00 PM,-9,17,0.00,7,,,,,,Clear,10
Good,2/23/2015 6:51:00 PM,2/23/2015 6:00:00 PM,-11,15,0.00,11,,,,,,Clear,10
Good,2/23/2015 7:51:00 PM,2/23/2015 7:00:00 PM,-11,13,0.00,14,,,,,,Clear,10
Good,2/23/2015 8:51:00 PM,2/23/2015 8:00:00 PM,-12,11,0.00,15,,,,,,Clear,10
Good,2/23/2015 9:51:00 PM,2/23/2015 9:00:00 PM,-10,10,0.00,13,,,,,,Clear,10
Good,2/23/2015 10:51:00 PM,2/23/2015 10:00:00 PM,-12,8,0.00,,,,,,,Clear,10
Good,2/23/2015 11:51:00 PM,2/23/2015 11:00:00 PM,-12,8,0.00,3,,,,,,Clear,10
Good,2/23/2015 11:59:00 PM,2/23/2015 11:00:00 PM,,,,,,23,11.2,0,,Clear,
Good,2/24/2015 12:51:00 AM,2/24/2015 12:00:00 AM,-12,7,0.00,8,,,,,,Clear,10
Good,2/24/2015 1:51:00 AM,2/24/2015 1:00:00 AM,-11,7,0.00,5,,,,,,Clear,10
Good,2/24/2015 2:51:00 AM,2/24/2015 2:00:00 AM,-12,6,0.00,7,,,,,,Clear,10
Good,2/24/2015 3:51:00 AM,2/24/2015 3:00:00 AM,-11,6,0.00,9,,,,,,Clear,10
Good,2/24/2015 4:51:00 AM,2/24/2015 4:00:00 AM,-11,5,0.00,3,,,,,,Clear,10
Good,2/24/2015 5:51:00 AM,2/24/2015 5:00:00 AM,-10,5,0.00,6,,,,,,Clear,10
Good,2/24/2015 6:51:00 AM,2/24/2015 6:00:00 AM,-11,4,0.00,5,,,,,,Clear,10
Good,2/24/2015 7:51:00 AM,2/24/2015 7:00:00 AM,-11,6,0.00,5,,,,,,Clear,10
Good,2/24/2015 8:51:00 AM,2/24/2015 8:00:00 AM,-10,7,0.00,5,,,,,,Clear,10
Good,2/24/2015 9:51:00 AM,2/24/2015 9:00:00 AM,-10,10,0.00,0,,,,,,Clear,10
Good,2/24/2015 10:51:00 AM,2/24/2015 10:00:00 AM,-8,13,0.00,0,,,,,,Clear,10
Good,2/24/2015 11:51:00 AM,2/24/2015 11:00:00 AM,-3,18,0.00,3,,,,,,Clear,10
Good,2/24/2015 12:51:00 PM,2/24/2015 12:00:00 PM,-4,20,0.00,6,,,,,,Clear,10
Good,2/24/2015 1:51:00 PM,2/24/2015 1:00:00 PM,-5,20,0.00,10,,,,,,Clear,10
